ID,VARIABLE_MAPPING_ID,VARIABLE_ID,IS_SOURCE,VALID_FROM,VALID_TO
528,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,INSTTTNL_SCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
529,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,MLTLTRL_DVLPMNT_BNK_INDCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
530,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,PRTY_RL_TYP,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
531,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,MN_DBTR_INDCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
532,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,ENTRPRS_SZ,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
533,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,PRPS,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
534,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,SBJCT_IMPRMNT_INDCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
535,DPM_IMS_PFS_TPD_2.9,EBA_IMS,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
536,DPM_IMS_PFS_TPD_2.9,EBA_PFS,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
537,DPM_IMS_PFS_TPD_2.9,EBA_TPD,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
538,DPM_IMS_PFS_TPD_2.9,IMPRMNT_STTS,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
539,DPM_IMS_PFS_TPD_2.9,PRFRMNG_STTS,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
540,DPM_PAF,EBA_PAF,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
541,DPM_PAF,APPLCTN_FRBRNC_STTS_DT,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
542,DPM_TFM,EBA_TFM,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
543,DPM_TFM,FRBRNC_MSR_TYP,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
544,DPM_FRS,EBA_FRS,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
545,DPM_MCP,EBA_MCP,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
546,DPM_ALO,EBA_ALO,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
547,DPM_ALO,IMPRMNT_ASSSSMNT_MTHD,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
548,DPM_RCP,EBA_RCP,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
565,DPM_IMS_PFS_TPD_F_18.02,EBA_IMS,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
566,DPM_IMS_PFS_TPD_F_18.02,EBA_PFS,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
567,DPM_IMS_PFS_TPD_F_18.02,EBA_TPD,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
568,DPM_IMS_PFS_TPD_F_18.02,PRFRMNG_STTS,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
569,DPM_IMS_PFS_TPD_F_18.02,DFLT_STTS,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
570,DPM_IMS_PFS_TPD_F_18.02,PRFRMNG_STTS_RSN,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
571,DPM_PFS_F_26.00.b,EBA_PFS,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
572,DPM_PFS_F_26.00.b,PRFRMNG_STTS,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
573,DPM_PFS_F_26.00.b,PRFRMNG_STTS_RSN,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
574,DPM_CPS_MCE_TYH_IMS_APL,EBA_MCE,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
575,DPM_CPS_MCE_TYH_IMS_APL,EBA_APL,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
576,DPM_CPS_MCE_TYH_IMS_APL,EBA_CPS,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
577,DPM_CPS_MCE_TYH_IMS_APL,EBA_TYH,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
578,DPM_CPS_MCE_TYH_IMS_APL,EBA_IMS,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
579,DPM_CPS_MCE_TYH_IMS_APL,IMPRMNT_STTS,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
580,DPM_CPS_MCE_TYH_IMS_APL,TYP_HDG,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
581,DPM_CPS_MCE_TYH_IMS_APL,INSTTTNL_SCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
582,DPM_CPS_MCE_TYH_IMS_APL,MLTLTRL_DVLPMNT_BNK_INDCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
583,DPM_CPS_MCE_TYH_IMS_APL,PRTY_RL_TYP,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
